algorithm,iteration,gap,record_gap,time_s
SGPTL,2343,4.118842e-03,3.259552e-04,4.430767e-02
SGPTL,2344,3.980373e-03,3.259552e-04,4.432633e-02
SGPTL,2345,3.839741e-03,3.259552e-04,4.434575e-02
SGPTL,2346,3.987803e-03,3.259552e-04,4.436338e-02
SGPTL,2347,3.996595e-03,3.259552e-04,4.438204e-02
SGPTL,2348,3.807971e-03,3.259552e-04,4.440133e-02
SGPTL,2349,3.729672e-03,3.259552e-04,4.441900e-02
SGPTL,2350,3.755316e-03,3.259552e-04,4.443754e-02
SGPTL,2351,3.685884e-03,3.259552e-04,4.445696e-02
SGPTL,2352,3.762234e-03,3.259552e-04,4.447454e-02
SGPTL,2353,3.910703e-03,3.259552e-04,4.449308e-02
SGPTL,2354,4.080283e-03,3.259552e-04,4.451254e-02
SGPTL,2355,3.935823e-03,3.259552e-04,4.453029e-02
SGPTL,2356,4.033715e-03,3.259552e-04,4.454904e-02
SGPTL,2357,3.640808e-03,3.259552e-04,4.456833e-02
SGPTL,2358,3.501268e-03,3.259552e-04,4.458604e-02
SGPTL,2359,3.580528e-03,3.259552e-04,4.460488e-02
SGPTL,2360,3.572727e-03,3.259552e-04,4.462946e-02
SGPTL,2361,3.624797e-03,3.259552e-04,4.464896e-02
SGPTL,2362,3.634480e-03,3.259552e-04,4.466842e-02
SGPTL,2363,3.534603e-03,3.259552e-04,4.468783e-02
SGPTL,2364,3.901667e-03,3.259552e-04,4.470708e-02
SGPTL,2365,4.249007e-03,3.259552e-04,4.472613e-02
SGPTL,2366,4.247944e-03,3.259552e-04,4.474550e-02
SGPTL,2367,3.856097e-03,3.259552e-04,4.476425e-02
SGPTL,2368,3.633528e-03,3.259552e-04,4.478271e-02
SGPTL,2369,3.609543e-03,3.259552e-04,4.480183e-02
SGPTL,2370,3.561419e-03,3.259552e-04,4.482050e-02
SGPTL,2371,3.512984e-03,3.259552e-04,4.483904e-02
SGPTL,2372,3.599180e-03,3.259552e-04,4.485825e-02
SGPTL,2373,3.725619e-03,3.259552e-04,4.487675e-02
SGPTL,2374,3.694600e-03,3.259552e-04,4.489550e-02
SGPTL,2375,3.736774e-03,3.259552e-04,4.491508e-02
SGPTL,2376,3.930001e-03,3.259552e-04,4.493375e-02
SGPTL,2377,3.888246e-03,3.259552e-04,4.495217e-02
SGPTL,2378,3.512160e-03,3.259552e-04,4.497150e-02
SGPTL,2379,3.611367e-03,3.259552e-04,4.499058e-02
SGPTL,2380,3.528026e-03,3.259552e-04,4.500983e-02
SGPTL,2381,3.632864e-03,3.259552e-04,4.502904e-02
SGPTL,2382,3.732674e-03,3.259552e-04,4.504733e-02
SGPTL,2383,3.670362e-03,3.259552e-04,4.506667e-02
SGPTL,2384,3.772778e-03,3.259552e-04,4.508417e-02
SGPTL,2385,4.037626e-03,3.259552e-04,4.510263e-02
SGPTL,2386,3.667782e-03,3.259552e-04,4.512204e-02
SGPTL,2387,3.638211e-03,3.259552e-04,4.513983e-02
SGPTL,2388,3.326664e-03,3.259552e-04,4.515825e-02
SGPTL,2389,3.395446e-03,3.259552e-04,4.517750e-02
SGPTL,2390,3.249850e-03,3.259552e-04,4.519513e-02
SGPTL,2391,3.567127e-03,3.259552e-04,4.521367e-02
SGPTL,2392,3.842247e-03,3.259552e-04,4.523304e-02
SGPTL,2393,3.925395e-03,3.259552e-04,4.525071e-02
SGPTL,2394,3.977338e-03,3.259552e-04,4.526938e-02
SGPTL,2395,4.124087e-03,3.259552e-04,4.528863e-02
SGPTL,2396,4.023876e-03,3.259552e-04,4.530600e-02
SGPTL,2397,4.008405e-03,3.259552e-04,4.532500e-02
SGPTL,2398,3.758047e-03,3.259552e-04,4.534383e-02
SGPTL,2399,3.595506e-03,3.259552e-04,4.536288e-02
SGPTL,2400,3.514097e-03,3.259552e-04,4.538217e-02
SGPTL,2401,3.539845e-03,3.259552e-04,4.539971e-02
SGPTL,2402,3.402152e-03,3.259552e-04,4.541900e-02
SGPTL,2403,3.514950e-03,3.259552e-04,4.543658e-02
SGPTL,2404,3.975643e-03,3.259552e-04,4.545500e-02
SGPTL,2405,4.380781e-03,3.259552e-04,4.547417e-02
SGPTL,2406,4.252431e-03,3.259552e-04,4.549171e-02
SGPTL,2407,4.085848e-03,3.259552e-04,4.551096e-02
SGPTL,2408,4.164576e-03,3.259552e-04,4.552975e-02
SGPTL,2409,4.074829e-03,3.259552e-04,4.554900e-02
SGPTL,2410,4.057576e-03,3.259552e-04,4.556838e-02
SGPTL,2411,3.783493e-03,3.259552e-04,4.558738e-02
SGPTL,2412,3.379781e-03,3.259552e-04,4.560667e-02
SGPTL,2413,3.246695e-03,3.259552e-04,4.562588e-02
SGPTL,2414,3.328467e-03,3.259552e-04,4.564258e-02
SGPTL,2415,3.425800e-03,3.259552e-04,4.566179e-02
SGPTL,2416,3.819231e-03,3.259552e-04,4.567925e-02
SGPTL,2417,4.099553e-03,3.259552e-04,4.569808e-02
SGPTL,2418,4.015585e-03,3.259552e-04,4.571679e-02
SGPTL,2419,4.047023e-03,3.259552e-04,4.573625e-02
SGPTL,2420,3.908363e-03,3.259552e-04,4.575558e-02
SGPTL,2421,3.840793e-03,3.259552e-04,4.577408e-02
SGPTL,2422,4.156841e-03,3.259552e-04,4.579342e-02
SGPTL,2423,4.150668e-03,3.259552e-04,4.581271e-02
SGPTL,2424,4.128379e-03,3.259552e-04,4.582921e-02
SGPTL,2425,3.815016e-03,3.259552e-04,4.584858e-02
SGPTL,2426,3.796748e-03,3.259552e-04,4.586767e-02
SGPTL,2427,3.744119e-03,3.259552e-04,4.588704e-02
SGPTL,2428,3.720220e-03,3.259552e-04,4.590613e-02
SGPTL,2429,3.775486e-03,3.259552e-04,4.592533e-02
SGPTL,2430,3.681853e-03,3.259552e-04,4.594479e-02
SGPTL,2431,3.709563e-03,3.259552e-04,4.596367e-02
SGPTL,2432,3.646279e-03,3.259552e-04,4.598267e-02
SGPTL,2433,3.700339e-03,3.259552e-04,4.600171e-02
SGPTL,2434,3.836708e-03,3.259552e-04,4.602079e-02
SGPTL,2435,3.882013e-03,3.259552e-04,4.604021e-02
SGPTL,2436,4.000501e-03,3.259552e-04,4.605925e-02
SGPTL,2437,3.591878e-03,3.259552e-04,4.607808e-02
SGPTL,2438,3.602922e-03,3.259552e-04,4.609750e-02
SGPTL,2439,4.000274e-03,3.259552e-04,4.611696e-02
SGPTL,2440,3.918235e-03,3.259552e-04,4.613554e-02
SGPTL,2441,3.972324e-03,3.259552e-04,4.615475e-02
SGPTL,2442,4.059548e-03,3.259552e-04,4.617392e-02
SGPTL,2443,4.142295e-03,3.259552e-04,4.619046e-02
SGPTL,2444,3.966542e-03,3.259552e-04,4.620975e-02
SGPTL,2445,3.983359e-03,3.259552e-04,4.622892e-02
SGPTL,2446,4.005940e-03,3.259552e-04,4.624817e-02
SGPTL,2447,3.695257e-03,3.259552e-04,4.626692e-02
SGPTL,2448,3.692367e-03,3.259552e-04,4.628625e-02
SGPTL,2449,3.441807e-03,3.259552e-04,4.630542e-02
SGPTL,2450,3.361319e-03,3.259552e-04,4.632204e-02
SGPTL,2451,3.423138e-03,3.259552e-04,4.634129e-02
SGPTL,2452,3.738075e-03,3.259552e-04,4.635879e-02
SGPTL,2453,3.721319e-03,3.259552e-04,4.637771e-02
SGPTL,2454,3.681819e-03,3.259552e-04,4.639633e-02
SGPTL,2455,3.632748e-03,3.259552e-04,4.641596e-02
SGPTL,2456,3.711188e-03,3.259552e-04,4.643538e-02
SGPTL,2457,4.010065e-03,3.259552e-04,4.645442e-02
SGPTL,2458,3.659976e-03,3.259552e-04,4.647363e-02
SGPTL,2459,3.532975e-03,3.259552e-04,4.649304e-02
SGPTL,2460,3.552896e-03,3.259552e-04,4.651108e-02
SGPTL,2461,3.564455e-03,3.259552e-04,4.653021e-02
SGPTL,2462,3.556143e-03,3.259552e-04,4.654775e-02
SGPTL,2463,3.600582e-03,3.259552e-04,4.656658e-02
SGPTL,2464,3.832166e-03,3.259552e-04,4.658517e-02
SGPTL,2465,3.838048e-03,3.259552e-04,4.660438e-02
SGPTL,2466,4.096645e-03,3.259552e-04,4.662367e-02
SGPTL,2467,3.692520e-03,3.259552e-04,4.664304e-02
SGPTL,2468,3.659683e-03,3.259552e-04,4.666225e-02
SGPTL,2469,3.593019e-03,3.259552e-04,4.668150e-02
SGPTL,2470,3.752395e-03,3.259552e-04,4.670050e-02
SGPTL,2471,3.873248e-03,3.259552e-04,4.671988e-02
SGPTL,2472,4.144929e-03,3.259552e-04,4.673858e-02
SGPTL,2473,4.421200e-03,3.259552e-04,4.675704e-02
SGPTL,2474,4.571914e-03,3.259552e-04,4.677625e-02
SGPTL,2475,4.159872e-03,3.259552e-04,4.679563e-02
SGPTL,2476,4.090935e-03,3.259552e-04,4.681408e-02
SGPTL,2477,3.623466e-03,3.259552e-04,4.683333e-02
SGPTL,2478,3.410699e-03,3.259552e-04,4.685254e-02
SGPTL,2479,3.405036e-03,3.259552e-04,4.686925e-02
SGPTL,2480,3.628666e-03,3.259552e-04,4.688867e-02
SGPTL,2481,3.791545e-03,3.259552e-04,4.690604e-02
SGPTL,2482,3.730264e-03,3.259552e-04,4.692496e-02
SGPTL,2483,3.841484e-03,3.259552e-04,4.694371e-02
SGPTL,2484,3.973224e-03,3.259552e-04,4.696304e-02
SGPTL,2485,3.908485e-03,3.259552e-04,4.698221e-02
SGPTL,2486,3.755169e-03,3.259552e-04,4.699888e-02
SGPTL,2487,3.865267e-03,3.259552e-04,4.702058e-02
SGPTL,2488,3.692576e-03,3.259552e-04,4.704017e-02
SGPTL,2489,3.573680e-03,3.259552e-04,4.705929e-02
SGPTL,2490,3.479699e-03,3.259552e-04,4.707792e-02
SGPTL,2491,3.682962e-03,3.259552e-04,4.709733e-02
SGPTL,2492,3.599344e-03,3.259552e-04,4.711675e-02
SGPTL,2493,3.557744e-03,3.259552e-04,4.713579e-02
SGPTL,2494,3.520848e-03,3.259552e-04,4.715508e-02
SGPTL,2495,3.702382e-03,3.259552e-04,4.717471e-02
SGPTL,2496,4.029194e-03,3.259552e-04,4.719125e-02
SGPTL,2497,4.126454e-03,3.259552e-04,4.721042e-02
SGPTL,2498,3.909473e-03,3.259552e-04,4.722783e-02
SGPTL,2499,3.932486e-03,3.259552e-04,4.724692e-02
SGPTL,2500,3.782462e-03,3.259552e-04,4.726550e-02
SGPTL,2501,3.537045e-03,3.259552e-04,4.728479e-02
SGPTL,2502,3.227286e-03,3.259552e-04,4.730379e-02
SGPTL,2503,2.918536e-03,3.259552e-04,4.731996e-02
SGPTL,2504,2.832703e-03,3.259552e-04,4.733804e-02
SGPTL,2505,2.939138e-03,3.259552e-04,4.735904e-02
SGPTL,2506,2.979093e-03,3.259552e-04,4.737742e-02
SGPTL,2507,3.341180e-03,3.259552e-04,4.739563e-02
SGPTL,2508,3.673811e-03,3.259552e-04,4.741383e-02
SGPTL,2509,3.783710e-03,3.259552e-04,4.743304e-02
SGPTL,2510,3.748874e-03,3.259552e-04,4.745071e-02
SGPTL,2511,3.756827e-03,3.259552e-04,4.746992e-02
SGPTL,2512,3.657120e-03,3.259552e-04,4.748867e-02
SGPTL,2513,3.579386e-03,3.259552e-04,4.750771e-02
SGPTL,2514,3.363922e-03,3.259552e-04,4.752671e-02
SGPTL,2515,3.351727e-03,3.259552e-04,4.754542e-02
SGPTL,2516,3.420872e-03,3.259552e-04,4.756471e-02
SGPTL,2517,3.634722e-03,3.259552e-04,4.758392e-02
SGPTL,2518,3.900452e-03,3.259552e-04,4.760304e-02
SGPTL,2519,3.959234e-03,3.259552e-04,4.762225e-02
SGPTL,2520,4.193076e-03,3.259552e-04,4.764146e-02
SGPTL,2521,4.101876e-03,3.259552e-04,4.765829e-02
SGPTL,2522,3.814423e-03,3.259552e-04,4.767754e-02
SGPTL,2523,3.552824e-03,3.259552e-04,4.769521e-02
SGPTL,2524,3.405490e-03,3.259552e-04,4.771371e-02
SGPTL,2525,3.401552e-03,3.259552e-04,4.773279e-02
SGPTL,2526,3.509704e-03,3.259552e-04,4.775042e-02
SGPTL,2527,3.305443e-03,3.259552e-04,4.776892e-02
SGPTL,2528,3.517388e-03,3.259552e-04,4.778808e-02
SGPTL,2529,3.990119e-03,3.259552e-04,4.780563e-02
SGPTL,2530,4.433770e-03,3.259552e-04,4.782417e-02
SGPTL,2531,4.277271e-03,3.259552e-04,4.784342e-02
SGPTL,2532,4.183835e-03,3.259552e-04,4.786108e-02
SGPTL,2533,4.192352e-03,3.259552e-04,4.787950e-02
SGPTL,2534,4.235633e-03,3.259552e-04,4.789858e-02
SGPTL,2535,4.077204e-03,3.259552e-04,4.791617e-02
SGPTL,2536,4.061738e-03,3.259552e-04,4.793463e-02
SGPTL,2537,3.870583e-03,3.259552e-04,4.795379e-02
SGPTL,2538,3.688287e-03,3.259552e-04,4.797142e-02
SGPTL,2539,3.649432e-03,3.259552e-04,4.798975e-02
SGPTL,2540,3.836998e-03,3.259552e-04,4.800888e-02
SGPTL,2541,3.892939e-03,3.259552e-04,4.802646e-02
SGPTL,2542,3.544967e-03,3.259552e-04,4.804483e-02
SGPTL,2543,3.735642e-03,3.259552e-04,4.806421e-02
SGPTL,2544,3.760700e-03,3.259552e-04,4.808192e-02
SGPTL,2545,3.677441e-03,3.259552e-04,4.810046e-02
SGPTL,2546,3.763802e-03,3.259552e-04,4.811967e-02
SGPTL,2547,3.881759e-03,3.259552e-04,4.813721e-02
SGPTL,2548,3.918135e-03,3.259552e-04,4.815588e-02
SGPTL,2549,3.688931e-03,3.259552e-04,4.817538e-02
SGPTL,2550,3.639878e-03,3.259552e-04,4.819275e-02
SGPTL,2551,3.595110e-03,3.259552e-04,4.821125e-02
SGPTL,2552,3.360959e-03,3.259552e-04,4.823075e-02
SGPTL,2553,3.408753e-03,3.259552e-04,4.824833e-02
SGPTL,2554,3.175454e-03,3.259552e-04,4.826692e-02
SGPTL,2555,3.020909e-03,3.259552e-04,4.828617e-02
SGPTL,2556,2.760893e-03,3.259552e-04,4.830367e-02
SGPTL,2557,2.646908e-03,3.259552e-04,4.832196e-02
SGPTL,2558,2.464197e-03,3.259552e-04,4.834117e-02
SGPTL,2559,2.575616e-03,3.259552e-04,4.835883e-02
SGPTL,2560,2.652380e-03,3.259552e-04,4.837717e-02
SGPTL,2561,2.703830e-03,3.259552e-04,4.840542e-02
SGPTL,2562,2.511755e-03,3.259552e-04,4.843517e-02
SGPTL,2563,2.378652e-03,3.259552e-04,4.845729e-02
SGPTL,2564,2.277092e-03,3.259552e-04,4.847671e-02
SGPTL,2565,2.101477e-03,3.259552e-04,4.849421e-02
SGPTL,2566,2.001047e-03,3.259552e-04,4.851358e-02
SGPTL,2567,1.879936e-03,3.259552e-04,4.853117e-02
SGPTL,2568,1.812890e-03,3.259552e-04,4.854963e-02
SGPTL,2569,1.674037e-03,3.259552e-04,4.856892e-02
SGPTL,2570,1.572055e-03,3.259552e-04,4.858650e-02
SGPTL,2571,1.517692e-03,3.259552e-04,4.860508e-02
SGPTL,2572,1.480793e-03,3.259552e-04,4.862442e-02
SGPTL,2573,1.478364e-03,3.259552e-04,4.864183e-02
SGPTL,2574,1.412238e-03,3.259552e-04,4.866038e-02
SGPTL,2575,1.378281e-03,3.259552e-04,4.867975e-02
SGPTL,2576,1.324135e-03,3.259552e-04,4.869708e-02
SGPTL,2577,1.298991e-03,3.259552e-04,4.871554e-02
SGPTL,2578,1.324680e-03,3.259552e-04,4.873479e-02
SGPTL,2579,1.332909e-03,3.259552e-04,4.875225e-02
SGPTL,2580,1.202126e-03,3.259552e-04,4.877054e-02
SGPTL,2581,1.111034e-03,3.259552e-04,4.879004e-02
SGPTL,2582,1.099328e-03,3.259552e-04,4.880767e-02
SGPTL,2583,1.055638e-03,3.259552e-04,4.882613e-02
SGPTL,2584,1.040183e-03,3.259552e-04,4.884542e-02
SGPTL,2585,1.014943e-03,3.259552e-04,4.886275e-02
SGPTL,2586,9.921883e-04,3.259552e-04,4.888121e-02
SGPTL,2587,9.490997e-04,3.259552e-04,4.890050e-02
SGPTL,2588,8.842537e-04,3.259552e-04,4.891813e-02
SGPTL,2589,8.858890e-04,3.259552e-04,4.893663e-02
SGPTL,2590,8.677035e-04,3.259552e-04,4.895583e-02
SGPTL,2591,8.289795e-04,3.259552e-04,4.897358e-02
SGPTL,2592,8.180052e-04,3.259552e-04,4.899258e-02
SGPTL,2593,8.325393e-04,3.259552e-04,4.901175e-02
SGPTL,2594,8.334842e-04,3.259552e-04,4.902950e-02
SGPTL,2595,8.559955e-04,3.259552e-04,4.904775e-02
SGPTL,2596,8.348090e-04,3.259552e-04,4.906371e-02
SGPTL,2597,8.192331e-04,3.259552e-04,4.908029e-02
SGPTL,2598,8.008771e-04,3.259552e-04,4.909963e-02
SGPTL,2599,7.396203e-04,3.259552e-04,4.911725e-02
SGPTL,2600,7.308981e-04,3.259552e-04,4.913567e-02
SGPTL,2601,6.340217e-04,3.259552e-04,4.915471e-02
SGPTL,2602,5.746771e-04,3.259552e-04,4.917238e-02
SGPTL,2603,5.591661e-04,3.259552e-04,4.919104e-02
SGPTL,2604,5.350800e-04,3.259552e-04,4.921021e-02
SGPTL,2605,4.867135e-04,3.259552e-04,4.922758e-02
SGPTL,2606,4.485358e-04,3.259552e-04,4.924613e-02
SGPTL,2607,4.346481e-04,3.259552e-04,4.926533e-02
SGPTL,2608,4.249145e-04,3.259552e-04,4.928283e-02
SGPTL,2609,3.959345e-04,3.259552e-04,4.930104e-02
SGPTL,2610,3.855693e-04,3.259552e-04,4.932013e-02
SGPTL,2611,3.665160e-04,3.259552e-04,4.933775e-02
SGPTL,2612,3.426373e-04,3.259552e-04,4.935608e-02
SGPTL,2613,3.176313e-04,3.176313e-04,4.937558e-02
SGPTL,2614,3.027045e-04,3.027045e-04,4.939546e-02
SGPTL,2615,2.951203e-04,2.951203e-04,4.941408e-02
SGPTL,2616,2.835725e-04,2.835725e-04,4.943350e-02
SGPTL,2617,2.688419e-04,2.688419e-04,4.945129e-02
SGPTL,2618,2.493539e-04,2.493539e-04,4.946996e-02
SGPTL,2619,2.407208e-04,2.407208e-04,4.948942e-02
SGPTL,2620,2.322244e-04,2.322244e-04,4.950704e-02
SGPTL,2621,2.335484e-04,2.322244e-04,4.952563e-02
SGPTL,2622,2.319996e-04,2.319996e-04,4.954504e-02
SGPTL,2623,2.340839e-04,2.319996e-04,4.956263e-02
SGPTL,2624,2.366963e-04,2.319996e-04,4.958104e-02
SGPTL,2625,2.347982e-04,2.319996e-04,4.960008e-02
SGPTL,2626,2.321141e-04,2.319996e-04,4.961771e-02
SGPTL,2627,2.261642e-04,2.261642e-04,4.963642e-02
SGPTL,2628,2.060048e-04,2.060048e-04,4.965596e-02
SGPTL,2629,1.827114e-04,1.827114e-04,4.967350e-02
SGPTL,2630,1.867683e-04,1.827114e-04,4.969208e-02
SGPTL,2631,2.190991e-04,1.827114e-04,4.971129e-02
SGPTL,2632,3.099699e-04,1.827114e-04,4.972879e-02
SGPTL,2633,4.641147e-04,1.827114e-04,4.974717e-02
SGPTL,2634,6.366918e-04,1.827114e-04,4.976642e-02
SGPTL,2635,7.936245e-04,1.827114e-04,4.978396e-02
SGPTL,2636,1.020979e-03,1.827114e-04,4.980242e-02
SGPTL,2637,1.271821e-03,1.827114e-04,4.982167e-02
SGPTL,2638,1.568329e-03,1.827114e-04,4.983913e-02
SGPTL,2639,1.785027e-03,1.827114e-04,4.985758e-02
SGPTL,2640,1.923084e-03,1.827114e-04,4.987683e-02
SGPTL,2641,1.970354e-03,1.827114e-04,4.989450e-02
SGPTL,2642,2.038910e-03,1.827114e-04,4.991279e-02
SGPTL,2643,2.410329e-03,1.827114e-04,4.993196e-02
SGPTL,2644,3.220093e-03,1.827114e-04,4.994942e-02
SGPTL,2645,3.284515e-03,1.827114e-04,4.996783e-02
SGPTL,2646,3.075563e-03,1.827114e-04,4.998708e-02
SGPTL,2647,2.810619e-03,1.827114e-04,5.000467e-02
SGPTL,2648,2.693768e-03,1.827114e-04,5.002308e-02
SGPTL,2649,2.638822e-03,1.827114e-04,5.004246e-02
SGPTL,2650,2.653976e-03,1.827114e-04,5.006004e-02
SGPTL,2651,3.042926e-03,1.827114e-04,5.007867e-02
SGPTL,2652,3.047079e-03,1.827114e-04,5.009775e-02
SGPTL,2653,2.923376e-03,1.827114e-04,5.011533e-02
SGPTL,2654,2.898429e-03,1.827114e-04,5.013392e-02
SGPTL,2655,2.956799e-03,1.827114e-04,5.015304e-02
SGPTL,2656,3.138245e-03,1.827114e-04,5.017063e-02
SGPTL,2657,3.551600e-03,1.827114e-04,5.018896e-02
SGPTL,2658,3.402096e-03,1.827114e-04,5.020808e-02
SGPTL,2659,3.690766e-03,1.827114e-04,5.022563e-02
SGPTL,2660,3.869008e-03,1.827114e-04,5.024404e-02
SGPTL,2661,3.676311e-03,1.827114e-04,5.026325e-02
SGPTL,2662,3.338964e-03,1.827114e-04,5.028092e-02
SGPTL,2663,3.575363e-03,1.827114e-04,5.029933e-02
SGPTL,2664,3.593349e-03,1.827114e-04,5.031858e-02
SGPTL,2665,3.416073e-03,1.827114e-04,5.033604e-02
SGPTL,2666,3.555950e-03,1.827114e-04,5.035442e-02
SGPTL,2667,3.418867e-03,1.827114e-04,5.038496e-02
SGPTL,2668,3.652967e-03,1.827114e-04,5.040433e-02
SGPTL,2669,4.128112e-03,1.827114e-04,5.042313e-02
SGPTL,2670,4.413940e-03,1.827114e-04,5.044242e-02
SGPTL,2671,4.452253e-03,1.827114e-04,5.046121e-02
SGPTL,2672,4.541658e-03,1.827114e-04,5.047983e-02
SGPTL,2673,4.404670e-03,1.827114e-04,5.049904e-02
SGPTL,2674,4.385258e-03,1.827114e-04,5.051788e-02
SGPTL,2675,4.633696e-03,1.827114e-04,5.053662e-02
SGPTL,2676,4.453218e-03,1.827114e-04,5.055588e-02
SGPTL,2677,4.478616e-03,1.827114e-04,5.057458e-02
SGPTL,2678,4.744498e-03,1.827114e-04,5.059313e-02
SGPTL,2679,5.007793e-03,1.827114e-04,5.061246e-02
SGPTL,2680,5.279915e-03,1.827114e-04,5.063125e-02
SGPTL,2681,5.715865e-03,1.827114e-04,5.064996e-02
SGPTL,2682,5.614860e-03,1.827114e-04,5.066908e-02
SGPTL,2683,4.789303e-03,1.827114e-04,5.068779e-02
SGPTL,2684,4.308590e-03,1.827114e-04,5.070892e-02
SGPTL,2685,4.647217e-03,1.827114e-04,5.072829e-02
SGPTL,2686,4.743303e-03,1.827114e-04,5.074713e-02
SGPTL,2687,4.686192e-03,1.827114e-04,5.076658e-02
SGPTL,2688,4.840273e-03,1.827114e-04,5.078404e-02
SGPTL,2689,4.649366e-03,1.827114e-04,5.080254e-02
SGPTL,2690,4.656443e-03,1.827114e-04,5.082183e-02
SGPTL,2691,4.533357e-03,1.827114e-04,5.083933e-02
SGPTL,2692,4.853998e-03,1.827114e-04,5.085771e-02
SGPTL,2693,4.691122e-03,1.827114e-04,5.087700e-02
SGPTL,2694,4.919256e-03,1.827114e-04,5.089454e-02
SGPTL,2695,4.810032e-03,1.827114e-04,5.091308e-02
SGPTL,2696,4.673129e-03,1.827114e-04,5.093229e-02
SGPTL,2697,4.595823e-03,1.827114e-04,5.094988e-02
SGPTL,2698,4.435359e-03,1.827114e-04,5.096825e-02
SGPTL,2699,4.371139e-03,1.827114e-04,5.098742e-02
SGPTL,2700,4.478529e-03,1.827114e-04,5.100492e-02
SGPTL,2701,4.528035e-03,1.827114e-04,5.102329e-02
SGPTL,2702,4.583173e-03,1.827114e-04,5.104263e-02
SGPTL,2703,4.642620e-03,1.827114e-04,5.106013e-02
SGPTL,2704,4.593803e-03,1.827114e-04,5.107850e-02
SGPTL,2705,4.766416e-03,1.827114e-04,5.109783e-02
SGPTL,2706,4.437862e-03,1.827114e-04,5.111550e-02
SGPTL,2707,4.637345e-03,1.827114e-04,5.113408e-02
SGPTL,2708,4.597903e-03,1.827114e-04,5.115329e-02
SGPTL,2709,4.301175e-03,1.827114e-04,5.117083e-02
SGPTL,2710,4.091620e-03,1.827114e-04,5.118925e-02
SGPTL,2711,4.260203e-03,1.827114e-04,5.120842e-02
SGPTL,2712,4.271025e-03,1.827114e-04,5.122579e-02
SGPTL,2713,4.597858e-03,1.827114e-04,5.124438e-02
SGPTL,2714,4.736392e-03,1.827114e-04,5.126358e-02
SGPTL,2715,4.551560e-03,1.827114e-04,5.128125e-02
SGPTL,2716,4.539525e-03,1.827114e-04,5.129971e-02
SGPTL,2717,4.484464e-03,1.827114e-04,5.131904e-02
SGPTL,2718,4.500022e-03,1.827114e-04,5.133658e-02
SGPTL,2719,4.429319e-03,1.827114e-04,5.135525e-02
SGPTL,2720,4.167211e-03,1.827114e-04,5.137433e-02
SGPTL,2721,4.136564e-03,1.827114e-04,5.139196e-02
SGPTL,2722,4.125831e-03,1.827114e-04,5.141038e-02
SGPTL,2723,4.142741e-03,1.827114e-04,5.142954e-02
SGPTL,2724,4.167454e-03,1.827114e-04,5.144713e-02
SGPTL,2725,4.239929e-03,1.827114e-04,5.146558e-02
SGPTL,2726,4.304534e-03,1.827114e-04,5.148488e-02
SGPTL,2727,4.167186e-03,1.827114e-04,5.150258e-02
SGPTL,2728,4.389713e-03,1.827114e-04,5.152083e-02
SGPTL,2729,5.039523e-03,1.827114e-04,5.153996e-02
SGPTL,2730,4.862390e-03,1.827114e-04,5.155754e-02
SGPTL,2731,5.107271e-03,1.827114e-04,5.157608e-02
SGPTL,2732,5.102464e-03,1.827114e-04,5.159521e-02
SGPTL,2733,5.028741e-03,1.827114e-04,5.161271e-02
SGPTL,2734,5.220865e-03,1.827114e-04,5.163100e-02
SGPTL,2735,4.846894e-03,1.827114e-04,5.165042e-02
SGPTL,2736,4.576832e-03,1.827114e-04,5.166792e-02
SGPTL,2737,4.402718e-03,1.827114e-04,5.168638e-02
SGPTL,2738,4.400977e-03,1.827114e-04,5.170542e-02
SGPTL,2739,4.441462e-03,1.827114e-04,5.172304e-02
SGPTL,2740,4.361591e-03,1.827114e-04,5.174142e-02
SGPTL,2741,4.967468e-03,1.827114e-04,5.176058e-02
SGPTL,2742,5.213504e-03,1.827114e-04,5.178267e-02
SGPTL,2743,5.003408e-03,1.827114e-04,5.180033e-02
SGPTL,2744,5.232604e-03,1.827114e-04,5.181950e-02
SGPTL,2745,4.737011e-03,1.827114e-04,5.183708e-02
SGPTL,2746,4.636013e-03,1.827114e-04,5.185567e-02
SGPTL,2747,4.520831e-03,1.827114e-04,5.187504e-02
SGPTL,2748,4.393629e-03,1.827114e-04,5.189242e-02
SGPTL,2749,4.131124e-03,1.827114e-04,5.191088e-02
SGPTL,2750,4.172998e-03,1.827114e-04,5.193008e-02
SGPTL,2751,4.610450e-03,1.827114e-04,5.194783e-02
SGPTL,2752,4.452018e-03,1.827114e-04,5.196621e-02
SGPTL,2753,4.116351e-03,1.827114e-04,5.198550e-02
SGPTL,2754,3.950807e-03,1.827114e-04,5.200300e-02
SGPTL,2755,4.204613e-03,1.827114e-04,5.202142e-02
SGPTL,2756,4.640477e-03,1.827114e-04,5.204054e-02
SGPTL,2757,4.634561e-03,1.827114e-04,5.205825e-02
SGPTL,2758,4.391401e-03,1.827114e-04,5.207675e-02
SGPTL,2759,4.621321e-03,1.827114e-04,5.209629e-02
SGPTL,2760,4.950975e-03,1.827114e-04,5.211375e-02
SGPTL,2761,5.154488e-03,1.827114e-04,5.213192e-02
SGPTL,2762,5.196701e-03,1.827114e-04,5.214813e-02
SGPTL,2763,4.964240e-03,1.827114e-04,5.216654e-02
SGPTL,2764,4.697531e-03,1.827114e-04,5.218321e-02
SGPTL,2765,4.444668e-03,1.827114e-04,5.220108e-02
